"date","count","package"
2015-03-18,16,"spocc"
2015-03-19,14,"spocc"
2015-03-20,9,"spocc"
2015-03-21,13,"spocc"
2015-03-22,9,"spocc"
2015-03-23,10,"spocc"
2015-03-24,10,"spocc"
2015-03-25,17,"spocc"
2015-03-26,8,"spocc"
2015-03-27,13,"spocc"
2015-03-28,10,"spocc"
2015-03-29,11,"spocc"
2015-03-30,11,"spocc"
2015-03-31,21,"spocc"
2015-04-01,26,"spocc"
2015-04-02,17,"spocc"
2015-04-03,13,"spocc"
2015-04-04,5,"spocc"
2015-04-05,9,"spocc"
2015-04-06,13,"spocc"
2015-04-07,19,"spocc"
2015-04-08,15,"spocc"
2015-04-09,24,"spocc"
2015-04-10,9,"spocc"
2015-04-11,11,"spocc"
2015-04-12,11,"spocc"
2015-04-13,9,"spocc"
2015-04-14,8,"spocc"
2015-04-15,11,"spocc"
2015-04-16,9,"spocc"
2015-04-17,12,"spocc"
2015-04-18,25,"spocc"
2015-04-19,13,"spocc"
2015-04-20,22,"spocc"
2015-04-21,27,"spocc"
2015-04-22,9,"spocc"
2015-04-23,21,"spocc"
2015-04-24,16,"spocc"
2015-04-25,16,"spocc"
2015-04-26,17,"spocc"
2015-04-27,15,"spocc"
2015-04-28,14,"spocc"
2015-04-29,10,"spocc"
2015-04-30,16,"spocc"
2015-05-01,9,"spocc"
2015-05-02,7,"spocc"
2015-05-03,14,"spocc"
2015-05-04,14,"spocc"
2015-05-05,14,"spocc"
2015-05-06,3,"spocc"
2015-05-07,14,"spocc"
2015-05-08,6,"spocc"
2015-05-09,9,"spocc"
2015-05-10,13,"spocc"
2015-05-11,17,"spocc"
2015-05-12,15,"spocc"
2015-05-13,13,"spocc"
2015-05-14,11,"spocc"
2015-05-15,32,"spocc"
2015-05-16,7,"spocc"
2015-05-17,10,"spocc"
2015-05-18,15,"spocc"
2015-05-19,7,"spocc"
2015-05-20,12,"spocc"
2015-05-21,6,"spocc"
2015-05-22,3,"spocc"
2015-05-23,14,"spocc"
2015-05-24,11,"spocc"
2015-05-25,16,"spocc"
2015-05-26,18,"spocc"
2015-05-27,8,"spocc"
2015-05-28,11,"spocc"
2015-05-29,9,"spocc"
2015-05-30,8,"spocc"
2015-05-31,10,"spocc"
2015-06-01,13,"spocc"
2015-06-02,3,"spocc"
2015-06-03,9,"spocc"
2015-06-04,9,"spocc"
2015-06-05,7,"spocc"
2015-06-06,10,"spocc"
2015-06-07,13,"spocc"
2015-06-08,17,"spocc"
2015-06-09,5,"spocc"
2015-06-10,11,"spocc"
2015-06-11,14,"spocc"
2015-06-12,6,"spocc"
2015-06-13,12,"spocc"
2015-06-14,8,"spocc"
2015-06-15,13,"spocc"
2015-06-16,13,"spocc"
2015-06-17,15,"spocc"
2015-06-18,11,"spocc"
2015-06-19,18,"spocc"
2015-06-20,7,"spocc"
2015-06-21,12,"spocc"
2015-06-22,8,"spocc"
2015-06-23,16,"spocc"
2015-06-24,13,"spocc"
2015-06-25,17,"spocc"
2015-06-26,6,"spocc"
2015-06-27,7,"spocc"
2015-06-28,13,"spocc"
2015-06-29,22,"spocc"
2015-06-30,9,"spocc"
2015-07-01,16,"spocc"
2015-07-02,24,"spocc"
2015-07-03,13,"spocc"
2015-07-04,10,"spocc"
2015-07-05,56,"spocc"
2015-07-06,45,"spocc"
2015-07-07,39,"spocc"
2015-07-08,23,"spocc"
2015-07-09,21,"spocc"
2015-07-10,22,"spocc"
2015-07-11,10,"spocc"
2015-07-12,10,"spocc"
2015-07-13,12,"spocc"
2015-07-14,8,"spocc"
2015-07-15,14,"spocc"
2015-07-16,10,"spocc"
2015-07-17,15,"spocc"
2015-07-18,9,"spocc"
2015-07-19,14,"spocc"
2015-07-20,11,"spocc"
2015-07-21,12,"spocc"
2015-07-22,11,"spocc"
2015-07-23,13,"spocc"
2015-07-24,11,"spocc"
2015-07-25,10,"spocc"
2015-07-26,8,"spocc"
2015-07-27,3,"spocc"
2015-07-28,11,"spocc"
2015-07-29,5,"spocc"
2015-07-30,15,"spocc"
2015-07-31,11,"spocc"
2015-08-01,7,"spocc"
2015-08-02,2,"spocc"
2015-08-03,9,"spocc"
2015-08-04,45,"spocc"
2015-08-05,21,"spocc"
2015-08-06,12,"spocc"
2015-08-07,17,"spocc"
2015-08-08,19,"spocc"
2015-08-09,16,"spocc"
2015-08-10,22,"spocc"
2015-08-11,15,"spocc"
2015-08-12,19,"spocc"
2015-08-13,9,"spocc"
2015-08-14,8,"spocc"
2015-08-15,10,"spocc"
2015-08-16,12,"spocc"
2015-08-17,15,"spocc"
2015-08-18,19,"spocc"
2015-08-19,13,"spocc"
2015-08-20,13,"spocc"
2015-08-21,6,"spocc"
2015-08-22,20,"spocc"
2015-08-23,0,"spocc"
2015-08-24,11,"spocc"
2015-08-25,11,"spocc"
2015-08-26,18,"spocc"
2015-08-27,16,"spocc"
2015-08-28,7,"spocc"
2015-08-29,9,"spocc"
2015-08-30,7,"spocc"
2015-08-31,6,"spocc"
2015-09-01,38,"spocc"
2015-09-02,16,"spocc"
2015-09-03,26,"spocc"
2015-09-04,29,"spocc"
2015-09-05,8,"spocc"
2015-09-06,20,"spocc"
2015-09-07,0,"spocc"
2015-09-08,11,"spocc"
2015-09-09,0,"spocc"
2015-09-10,22,"spocc"
2015-09-11,50,"spocc"
2015-09-12,16,"spocc"
2015-09-13,52,"spocc"
2015-09-14,77,"spocc"
2015-09-15,60,"spocc"
2015-09-16,37,"spocc"
2015-09-17,28,"spocc"
2015-09-18,31,"spocc"
2015-09-19,12,"spocc"
2015-09-20,17,"spocc"
2015-09-21,36,"spocc"
2015-09-22,61,"spocc"
2015-09-23,49,"spocc"
2015-09-24,16,"spocc"
2015-09-25,31,"spocc"
2015-09-26,17,"spocc"
2015-09-27,19,"spocc"
2015-09-28,43,"spocc"
2015-09-29,21,"spocc"
2015-09-30,10,"spocc"
2015-10-01,25,"spocc"
2015-10-02,31,"spocc"
2015-10-03,35,"spocc"
2015-10-04,23,"spocc"
2015-10-05,56,"spocc"
2015-10-06,23,"spocc"
2015-10-07,38,"spocc"
2015-10-08,31,"spocc"
2015-10-09,84,"spocc"
2015-10-10,11,"spocc"
2015-10-11,12,"spocc"
2015-10-12,89,"spocc"
2015-10-13,237,"spocc"
2015-10-14,61,"spocc"
2015-10-15,35,"spocc"
2015-10-16,52,"spocc"
2015-10-17,7,"spocc"
2015-10-18,0,"spocc"
2015-10-19,17,"spocc"
2015-10-20,17,"spocc"
2015-10-21,31,"spocc"
2015-10-22,49,"spocc"
2015-10-23,52,"spocc"
2015-10-24,17,"spocc"
2015-10-25,19,"spocc"
2015-10-26,0,"spocc"
2015-10-27,19,"spocc"
2015-10-28,19,"spocc"
2015-10-29,18,"spocc"
2015-10-30,19,"spocc"
2015-10-31,0,"spocc"
2015-11-01,0,"spocc"
2015-11-02,12,"spocc"
2015-11-03,19,"spocc"
2015-11-04,25,"spocc"
2015-11-05,19,"spocc"
2015-11-06,18,"spocc"
2015-11-07,9,"spocc"
2015-11-08,6,"spocc"
2015-11-09,8,"spocc"
2015-11-10,26,"spocc"
2015-11-11,30,"spocc"
2015-11-12,19,"spocc"
2015-11-13,67,"spocc"
2015-11-14,18,"spocc"
2015-11-15,0,"spocc"
2015-11-16,26,"spocc"
2015-11-17,24,"spocc"
2015-11-18,35,"spocc"
2015-11-19,30,"spocc"
2015-11-20,21,"spocc"
2015-11-21,31,"spocc"
2015-11-22,20,"spocc"
2015-11-23,44,"spocc"
2015-11-24,33,"spocc"
2015-11-25,25,"spocc"
2015-11-26,27,"spocc"
2015-11-27,13,"spocc"
2015-11-28,25,"spocc"
2015-11-29,23,"spocc"
2015-11-30,32,"spocc"
2015-12-01,41,"spocc"
2015-12-02,52,"spocc"
2015-12-03,37,"spocc"
2015-12-04,33,"spocc"
2015-12-05,25,"spocc"
2015-12-06,22,"spocc"
2015-12-07,24,"spocc"
2015-12-08,63,"spocc"
2015-12-09,45,"spocc"
2015-12-10,35,"spocc"
2015-12-11,104,"spocc"
2015-12-12,29,"spocc"
2015-12-13,17,"spocc"
2015-12-14,27,"spocc"
2015-12-15,24,"spocc"
2015-12-16,25,"spocc"
2015-12-17,18,"spocc"
2015-12-18,21,"spocc"
2015-12-19,26,"spocc"
2015-12-20,17,"spocc"
2015-12-21,27,"spocc"
2015-12-22,23,"spocc"
2015-12-23,21,"spocc"
2015-12-24,20,"spocc"
2015-12-25,23,"spocc"
2015-12-26,22,"spocc"
2015-12-27,18,"spocc"
2015-12-28,26,"spocc"
2015-12-29,19,"spocc"
2015-12-30,20,"spocc"
2015-12-31,34,"spocc"
2016-01-01,20,"spocc"
2016-01-02,25,"spocc"
2016-01-03,22,"spocc"
2016-01-04,26,"spocc"
2016-01-05,30,"spocc"
2016-01-06,32,"spocc"
2016-01-07,35,"spocc"
2016-01-08,31,"spocc"
2016-01-09,18,"spocc"
2016-01-10,18,"spocc"
2016-01-11,22,"spocc"
2016-01-12,17,"spocc"
2016-01-13,36,"spocc"
2016-01-14,44,"spocc"
2016-01-15,24,"spocc"
2016-01-16,21,"spocc"
2016-01-17,19,"spocc"
2016-01-18,28,"spocc"
2016-01-19,34,"spocc"
2016-01-20,24,"spocc"
2016-01-21,33,"spocc"
2016-01-22,26,"spocc"
2016-01-23,39,"spocc"
2016-01-24,38,"spocc"
2016-01-25,60,"spocc"
2016-01-26,35,"spocc"
2016-01-27,50,"spocc"
2016-01-28,77,"spocc"
2016-01-29,46,"spocc"
2016-01-30,29,"spocc"
2016-01-31,35,"spocc"
2016-02-01,43,"spocc"
2016-02-02,34,"spocc"
2016-02-03,0,"spocc"
2016-02-04,46,"spocc"
2016-02-05,43,"spocc"
2016-02-06,26,"spocc"
2016-02-07,28,"spocc"
2016-02-08,49,"spocc"
2016-02-09,37,"spocc"
2016-02-10,60,"spocc"
2016-02-11,26,"spocc"
2016-02-12,27,"spocc"
2016-02-13,17,"spocc"
2016-02-14,16,"spocc"
2016-02-15,33,"spocc"
2016-02-16,110,"spocc"
2016-02-17,123,"spocc"
2016-02-18,76,"spocc"
2016-02-19,31,"spocc"
2016-02-20,30,"spocc"
2016-02-21,26,"spocc"
2016-02-22,28,"spocc"
2016-02-23,33,"spocc"
2016-02-24,37,"spocc"
2016-02-25,58,"spocc"
2016-02-26,35,"spocc"
2016-02-27,19,"spocc"
2016-02-28,26,"spocc"
2016-02-29,35,"spocc"
2016-03-01,33,"spocc"
2016-03-02,40,"spocc"
2016-03-03,36,"spocc"
2016-03-04,50,"spocc"
2016-03-05,28,"spocc"
2016-03-06,17,"spocc"
2016-03-07,88,"spocc"
2016-03-08,23,"spocc"
2016-03-09,35,"spocc"
2016-03-10,29,"spocc"
2016-03-11,23,"spocc"
2016-03-12,17,"spocc"
2016-03-13,15,"spocc"
2016-03-14,25,"spocc"
2016-03-15,13,"spocc"
2016-03-16,14,"spocc"
2016-03-17,17,"spocc"
2016-03-18,19,"spocc"
2016-03-19,17,"spocc"
2016-03-20,12,"spocc"
2016-03-21,15,"spocc"
2016-03-22,18,"spocc"
2016-03-23,33,"spocc"
2016-03-24,19,"spocc"
2016-03-25,12,"spocc"
2016-03-26,13,"spocc"
2016-03-27,16,"spocc"
2016-03-28,22,"spocc"
2016-03-29,63,"spocc"
2016-03-30,36,"spocc"
2016-03-31,19,"spocc"
2016-04-01,36,"spocc"
2016-04-02,10,"spocc"
2016-04-03,5,"spocc"
2016-04-04,8,"spocc"
2016-04-05,16,"spocc"
2016-04-06,18,"spocc"
2016-04-07,14,"spocc"
2016-04-08,14,"spocc"
2016-04-09,10,"spocc"
2016-04-10,14,"spocc"
2016-04-11,16,"spocc"
2016-04-12,17,"spocc"
2016-04-13,8,"spocc"
2016-04-14,8,"spocc"
2016-04-15,7,"spocc"
2016-04-16,8,"spocc"
2016-04-17,5,"spocc"
2016-04-18,14,"spocc"
2016-04-19,17,"spocc"
2016-04-20,10,"spocc"
2016-04-21,21,"spocc"
2016-04-22,9,"spocc"
2016-04-23,30,"spocc"
2016-04-24,35,"spocc"
2016-04-25,38,"spocc"
2016-04-26,50,"spocc"
2016-04-27,39,"spocc"
2016-04-28,26,"spocc"
2016-04-29,23,"spocc"
2016-04-30,20,"spocc"
2016-05-01,12,"spocc"
2016-05-02,16,"spocc"
2016-05-03,19,"spocc"
2016-05-04,18,"spocc"
2016-05-05,18,"spocc"
2016-05-06,12,"spocc"
2016-05-07,9,"spocc"
2016-05-08,4,"spocc"
2016-05-09,19,"spocc"
2016-05-10,17,"spocc"
2016-05-11,20,"spocc"
2016-05-12,19,"spocc"
2016-05-13,36,"spocc"
2016-05-14,15,"spocc"
2016-05-15,16,"spocc"
2016-05-16,28,"spocc"
2016-05-17,23,"spocc"
2016-05-18,23,"spocc"
2016-05-19,27,"spocc"
2012-12-04,0,"taxize"
2012-12-05,1,"taxize"
2012-12-06,0,"taxize"
2012-12-07,2,"taxize"
2012-12-08,0,"taxize"
2012-12-09,2,"taxize"
2012-12-10,5,"taxize"
2012-12-11,3,"taxize"
2012-12-12,4,"taxize"
2012-12-13,3,"taxize"
2012-12-14,4,"taxize"
2012-12-15,4,"taxize"
2012-12-16,2,"taxize"
2012-12-17,3,"taxize"
2012-12-18,6,"taxize"
2012-12-19,5,"taxize"
2012-12-20,2,"taxize"
2012-12-21,1,"taxize"
2012-12-22,1,"taxize"
2012-12-23,2,"taxize"
2012-12-24,0,"taxize"
2012-12-25,4,"taxize"
2012-12-26,3,"taxize"
2012-12-27,1,"taxize"
2012-12-28,1,"taxize"
2012-12-29,0,"taxize"
2012-12-30,0,"taxize"
2012-12-31,0,"taxize"
2013-01-01,1,"taxize"
2013-01-02,3,"taxize"
2013-01-03,1,"taxize"
2013-01-04,1,"taxize"
2013-01-05,3,"taxize"
2013-01-06,0,"taxize"
2013-01-07,1,"taxize"
2013-01-08,4,"taxize"
2013-01-09,1,"taxize"
2013-01-10,1,"taxize"
2013-01-11,6,"taxize"
2013-01-12,1,"taxize"
2013-01-13,3,"taxize"
2013-01-14,0,"taxize"
2013-01-15,3,"taxize"
2013-01-16,2,"taxize"
2013-01-17,4,"taxize"
2013-01-18,7,"taxize"
2013-01-19,0,"taxize"
2013-01-20,5,"taxize"
2013-01-21,4,"taxize"
2013-01-22,5,"taxize"
2013-01-23,4,"taxize"
2013-01-24,4,"taxize"
2013-01-25,6,"taxize"
2013-01-26,1,"taxize"
2013-01-27,0,"taxize"
2013-01-28,3,"taxize"
2013-01-29,8,"taxize"
2013-01-30,3,"taxize"
2013-01-31,4,"taxize"
2013-02-01,3,"taxize"
2013-02-02,2,"taxize"
2013-02-03,5,"taxize"
2013-02-04,2,"taxize"
2013-02-05,4,"taxize"
2013-02-06,3,"taxize"
2013-02-07,2,"taxize"
2013-02-08,0,"taxize"
2013-02-09,3,"taxize"
2013-02-10,3,"taxize"
2013-02-11,7,"taxize"
2013-02-12,2,"taxize"
2013-02-13,4,"taxize"
2013-02-14,3,"taxize"
2013-02-15,6,"taxize"
2013-02-16,5,"taxize"
2013-02-17,2,"taxize"
2013-02-18,5,"taxize"
2013-02-19,4,"taxize"
2013-02-20,3,"taxize"
2013-02-21,3,"taxize"
2013-02-22,3,"taxize"
2013-02-23,6,"taxize"
2013-02-24,3,"taxize"
2013-02-25,7,"taxize"
2013-02-26,4,"taxize"
2013-02-27,2,"taxize"
2013-02-28,7,"taxize"
2013-03-01,5,"taxize"
2013-03-02,3,"taxize"
2013-03-03,2,"taxize"
2013-03-04,9,"taxize"
2013-03-05,5,"taxize"
2013-03-06,4,"taxize"
2013-03-07,4,"taxize"
2013-03-08,3,"taxize"
2013-03-09,3,"taxize"
2013-03-10,2,"taxize"
2013-03-11,8,"taxize"
2013-03-12,7,"taxize"
2013-03-13,3,"taxize"
2013-03-14,2,"taxize"
2013-03-15,9,"taxize"
2013-03-16,3,"taxize"
2013-03-17,3,"taxize"
2013-03-18,5,"taxize"
2013-03-19,8,"taxize"
2013-03-20,5,"taxize"
2013-03-21,10,"taxize"
2013-03-22,2,"taxize"
2013-03-23,4,"taxize"
2013-03-24,1,"taxize"
2013-03-25,2,"taxize"
2013-03-26,4,"taxize"
2013-03-27,2,"taxize"
2013-03-28,4,"taxize"
2013-03-29,0,"taxize"
2013-03-30,0,"taxize"
2013-03-31,2,"taxize"
2013-04-01,1,"taxize"
2013-04-02,6,"taxize"
2013-04-03,5,"taxize"
2013-04-04,11,"taxize"
2013-04-05,7,"taxize"
2013-04-06,7,"taxize"
2013-04-07,7,"taxize"
2013-04-08,5,"taxize"
2013-04-09,5,"taxize"
2013-04-10,5,"taxize"
2013-04-11,3,"taxize"
2013-04-12,3,"taxize"
2013-04-13,3,"taxize"
2013-04-14,3,"taxize"
2013-04-15,6,"taxize"
2013-04-16,2,"taxize"
2013-04-17,5,"taxize"
2013-04-18,5,"taxize"
2013-04-19,7,"taxize"
2013-04-20,4,"taxize"
2013-04-21,2,"taxize"
2013-04-22,4,"taxize"
2013-04-23,3,"taxize"
2013-04-24,3,"taxize"
2013-04-25,7,"taxize"
2013-04-26,5,"taxize"
2013-04-27,0,"taxize"
2013-04-28,5,"taxize"
2013-04-29,5,"taxize"
2013-04-30,1,"taxize"
2013-05-01,1,"taxize"
2013-05-02,4,"taxize"
2013-05-03,0,"taxize"
2013-05-04,4,"taxize"
2013-05-05,6,"taxize"
2013-05-06,4,"taxize"
2013-05-07,3,"taxize"
2013-05-08,2,"taxize"
2013-05-09,3,"taxize"
2013-05-10,3,"taxize"
2013-05-11,4,"taxize"
2013-05-12,0,"taxize"
2013-05-13,2,"taxize"
2013-05-14,0,"taxize"
2013-05-15,3,"taxize"
2013-05-16,6,"taxize"
2013-05-17,2,"taxize"
2013-05-18,3,"taxize"
2013-05-19,4,"taxize"
2013-05-20,5,"taxize"
2013-05-21,6,"taxize"
2013-05-22,9,"taxize"
2013-05-23,12,"taxize"
2013-05-24,7,"taxize"
2013-05-25,3,"taxize"
2013-05-26,2,"taxize"
2013-05-27,2,"taxize"
2013-05-28,9,"taxize"
2013-05-29,8,"taxize"
2013-05-30,8,"taxize"
2013-05-31,4,"taxize"
2013-06-01,3,"taxize"
2013-06-02,3,"taxize"
2013-06-03,7,"taxize"
2013-06-04,4,"taxize"
2013-06-05,4,"taxize"
2013-06-06,6,"taxize"
2013-06-07,6,"taxize"
2013-06-08,3,"taxize"
2013-06-09,3,"taxize"
2013-06-10,3,"taxize"
2013-06-11,3,"taxize"
2013-06-12,5,"taxize"
2013-06-13,2,"taxize"
2013-06-14,2,"taxize"
2013-06-15,1,"taxize"
2013-06-16,1,"taxize"
2013-06-17,0,"taxize"
2013-06-18,5,"taxize"
2013-06-19,2,"taxize"
2013-06-20,7,"taxize"
2013-06-21,2,"taxize"
2013-06-22,2,"taxize"
2013-06-23,1,"taxize"
2013-06-24,4,"taxize"
2013-06-25,2,"taxize"
2013-06-26,2,"taxize"
2013-06-27,5,"taxize"
2013-06-28,6,"taxize"
2013-06-29,3,"taxize"
2013-06-30,2,"taxize"
2013-07-01,6,"taxize"
2013-07-02,3,"taxize"
2013-07-03,3,"taxize"
2013-07-04,0,"taxize"
2013-07-05,2,"taxize"
2013-07-06,2,"taxize"
2013-07-07,4,"taxize"
2013-07-08,1,"taxize"
2013-07-09,4,"taxize"
2013-07-10,6,"taxize"
2013-07-11,2,"taxize"
2013-07-12,7,"taxize"
2013-07-13,2,"taxize"
2013-07-14,1,"taxize"
2013-07-15,2,"taxize"
2013-07-16,14,"taxize"
2013-07-17,4,"taxize"
2013-07-18,1,"taxize"
2013-07-19,8,"taxize"
2013-07-20,3,"taxize"
2013-07-21,0,"taxize"
2013-07-22,3,"taxize"
2013-07-23,9,"taxize"
2013-07-24,8,"taxize"
2013-07-25,12,"taxize"
2013-07-26,9,"taxize"
2013-07-27,5,"taxize"
2013-07-28,1,"taxize"
2013-07-29,8,"taxize"
2013-07-30,4,"taxize"
2013-07-31,10,"taxize"
2013-08-01,2,"taxize"
2013-08-02,8,"taxize"
2013-08-03,9,"taxize"
2013-08-04,33,"taxize"
2013-08-05,5,"taxize"
2013-08-06,12,"taxize"
2013-08-07,8,"taxize"
2013-08-08,5,"taxize"
2013-08-09,9,"taxize"
2013-08-10,3,"taxize"
2013-08-11,2,"taxize"
2013-08-12,12,"taxize"
2013-08-13,29,"taxize"
2013-08-14,8,"taxize"
2013-08-15,6,"taxize"
2013-08-16,0,"taxize"
2013-08-17,4,"taxize"
2013-08-18,1,"taxize"
2013-08-19,0,"taxize"
2013-08-20,5,"taxize"
2013-08-21,3,"taxize"
2013-08-22,5,"taxize"
2013-08-23,4,"taxize"
2013-08-24,0,"taxize"
2013-08-25,2,"taxize"
2013-08-26,4,"taxize"
2013-08-27,5,"taxize"
2013-08-28,3,"taxize"
2013-08-29,5,"taxize"
2013-08-30,5,"taxize"
2013-08-31,2,"taxize"
2013-09-01,3,"taxize"
2013-09-02,24,"taxize"
2013-09-03,9,"taxize"
2013-09-04,7,"taxize"
2013-09-05,8,"taxize"
2013-09-06,6,"taxize"
2013-09-07,4,"taxize"
2013-09-08,4,"taxize"
2013-09-09,13,"taxize"
2013-09-10,3,"taxize"
2013-09-11,5,"taxize"
2013-09-12,5,"taxize"
2013-09-13,4,"taxize"
2013-09-14,5,"taxize"
2013-09-15,2,"taxize"
2013-09-16,7,"taxize"
2013-09-17,6,"taxize"
2013-09-18,8,"taxize"
2013-09-19,6,"taxize"
2013-09-20,12,"taxize"
2013-09-21,4,"taxize"
2013-09-22,2,"taxize"
2013-09-23,16,"taxize"
2013-09-24,8,"taxize"
2013-09-25,4,"taxize"
2013-09-26,7,"taxize"
2013-09-27,9,"taxize"
2013-09-28,4,"taxize"
2013-09-29,5,"taxize"
2013-09-30,9,"taxize"
2013-10-01,5,"taxize"
2013-10-02,5,"taxize"
2013-10-03,6,"taxize"
2013-10-04,5,"taxize"
2013-10-05,4,"taxize"
2013-10-06,3,"taxize"
2013-10-07,8,"taxize"
2013-10-08,10,"taxize"
2013-10-09,7,"taxize"
2013-10-10,5,"taxize"
2013-10-11,7,"taxize"
2013-10-12,7,"taxize"
2013-10-13,6,"taxize"
2013-10-14,7,"taxize"
2013-10-15,11,"taxize"
2013-10-16,8,"taxize"
2013-10-17,5,"taxize"
2013-10-18,8,"taxize"
2013-10-19,4,"taxize"
2013-10-20,6,"taxize"
2013-10-21,9,"taxize"
2013-10-22,13,"taxize"
2013-10-23,8,"taxize"
2013-10-24,6,"taxize"
2013-10-25,5,"taxize"
2013-10-26,6,"taxize"
2013-10-27,7,"taxize"
2013-10-28,5,"taxize"
2013-10-29,15,"taxize"
2013-10-30,13,"taxize"
2013-10-31,20,"taxize"
2013-11-01,14,"taxize"
2013-11-02,3,"taxize"
2013-11-03,8,"taxize"
2013-11-04,24,"taxize"
2013-11-05,21,"taxize"
2013-11-06,24,"taxize"
2013-11-07,13,"taxize"
2013-11-08,14,"taxize"
2013-11-09,8,"taxize"
2013-11-10,14,"taxize"
2013-11-11,7,"taxize"
2013-11-12,10,"taxize"
2013-11-13,11,"taxize"
2013-11-14,18,"taxize"
2013-11-15,11,"taxize"
2013-11-16,3,"taxize"
2013-11-17,3,"taxize"
2013-11-18,14,"taxize"
2013-11-19,12,"taxize"
2013-11-20,11,"taxize"
2013-11-21,20,"taxize"
2013-11-22,21,"taxize"
2013-11-23,12,"taxize"
2013-11-24,6,"taxize"
2013-11-25,16,"taxize"
2013-11-26,19,"taxize"
2013-11-27,13,"taxize"
2013-11-28,10,"taxize"
2013-11-29,9,"taxize"
2013-11-30,3,"taxize"
2013-12-01,6,"taxize"
2013-12-02,14,"taxize"
2013-12-03,13,"taxize"
2013-12-04,18,"taxize"
2013-12-05,10,"taxize"
2013-12-06,19,"taxize"
2013-12-07,6,"taxize"
2013-12-08,2,"taxize"
2013-12-09,9,"taxize"
2013-12-10,11,"taxize"
2013-12-11,8,"taxize"
2013-12-12,7,"taxize"
2013-12-13,12,"taxize"
2013-12-14,9,"taxize"
2013-12-15,4,"taxize"
2013-12-16,6,"taxize"
2013-12-17,15,"taxize"
2013-12-18,4,"taxize"
2013-12-19,10,"taxize"
2013-12-20,8,"taxize"
2013-12-21,9,"taxize"
2013-12-22,5,"taxize"
2013-12-23,13,"taxize"
2013-12-24,1,"taxize"
2013-12-25,1,"taxize"
2013-12-26,5,"taxize"
2013-12-27,7,"taxize"
2013-12-28,5,"taxize"
2013-12-29,18,"taxize"
2013-12-30,6,"taxize"
2013-12-31,6,"taxize"
2014-01-01,0,"taxize"
2014-01-02,13,"taxize"
2014-01-03,9,"taxize"
2014-01-04,8,"taxize"
2014-01-05,8,"taxize"
2014-01-06,14,"taxize"
2014-01-07,24,"taxize"
2014-01-08,9,"taxize"
2014-01-09,39,"taxize"
2014-01-10,28,"taxize"
2014-01-11,9,"taxize"
2014-01-12,5,"taxize"
2014-01-13,11,"taxize"
2014-01-14,31,"taxize"
2014-01-15,13,"taxize"
2014-01-16,12,"taxize"
2014-01-17,3,"taxize"
2014-01-18,3,"taxize"
2014-01-19,3,"taxize"
2014-01-20,3,"taxize"
2014-01-21,12,"taxize"
2014-01-22,6,"taxize"
2014-01-23,12,"taxize"
2014-01-24,9,"taxize"
2014-01-25,9,"taxize"
2014-01-26,5,"taxize"
2014-01-27,10,"taxize"
2014-01-28,9,"taxize"
2014-01-29,10,"taxize"
2014-01-30,7,"taxize"
2014-01-31,3,"taxize"
2014-02-01,2,"taxize"
2014-02-02,4,"taxize"
2014-02-03,10,"taxize"
2014-02-04,9,"taxize"
2014-02-05,14,"taxize"
2014-02-06,11,"taxize"
2014-02-07,6,"taxize"
2014-02-08,6,"taxize"
2014-02-09,9,"taxize"
2014-02-10,6,"taxize"
2014-02-11,12,"taxize"
2014-02-12,6,"taxize"
2014-02-13,12,"taxize"
2014-02-14,47,"taxize"
2014-02-15,5,"taxize"
2014-02-16,5,"taxize"
2014-02-17,13,"taxize"
2014-02-18,36,"taxize"
2014-02-19,23,"taxize"
2014-02-20,31,"taxize"
2014-02-21,27,"taxize"
2014-02-22,10,"taxize"
2014-02-23,8,"taxize"
2014-02-24,19,"taxize"
2014-02-25,12,"taxize"
2014-02-26,51,"taxize"
2014-02-27,12,"taxize"
2014-02-28,12,"taxize"
2014-03-01,9,"taxize"
2014-03-02,14,"taxize"
2014-03-03,29,"taxize"
2014-03-04,36,"taxize"
2014-03-05,22,"taxize"
2014-03-06,18,"taxize"
2014-03-07,30,"taxize"
2014-03-08,21,"taxize"
2014-03-09,10,"taxize"
2014-03-10,31,"taxize"
2014-03-11,25,"taxize"
2014-03-12,17,"taxize"
2014-03-13,18,"taxize"
2014-03-14,13,"taxize"
2014-03-15,13,"taxize"
2014-03-16,15,"taxize"
2014-03-17,14,"taxize"
2014-03-18,13,"taxize"
2014-03-19,24,"taxize"
2014-03-20,9,"taxize"
2014-03-21,18,"taxize"
2014-03-22,17,"taxize"
2014-03-23,10,"taxize"
2014-03-24,29,"taxize"
2014-03-25,38,"taxize"
2014-03-26,13,"taxize"
2014-03-27,13,"taxize"
2014-03-28,14,"taxize"
2014-03-29,12,"taxize"
2014-03-30,11,"taxize"
2014-03-31,7,"taxize"
2014-04-01,12,"taxize"
2014-04-02,6,"taxize"
2014-04-03,7,"taxize"
2014-04-04,9,"taxize"
2014-04-05,7,"taxize"
2014-04-06,10,"taxize"
2014-04-07,14,"taxize"
2014-04-08,8,"taxize"
2014-04-09,29,"taxize"
2014-04-10,29,"taxize"
2014-04-11,9,"taxize"
2014-04-12,17,"taxize"
2014-04-13,10,"taxize"
2014-04-14,27,"taxize"
2014-04-15,20,"taxize"
2014-04-16,14,"taxize"
2014-04-17,19,"taxize"
2014-04-18,16,"taxize"
2014-04-19,9,"taxize"
2014-04-20,7,"taxize"
